GENE NAME	Gene stable ID	Transcript stable ID	Protein stable ID
RPN8	YOR261C	YOR261C	YOR261C
PEX13	YLR191W	YLR191W	YLR191W
DIA1	YMR316W	YMR316W	YMR316W
RHB1	YCR027C	YCR027C	YCR027C
NPC2	YDL046W	YDL046W	YDL046W
RSP5	YER125W	YER125W	YER125W
SAP30	YMR263W	YMR263W	YMR263W
SKM1	YOL113W	YOL113W	YOL113W
TFC3	YAL001C	YAL001C	YAL001C
GRH1	YDR517W	YDR517W	YDR517W
YBR197C	YBR197C	YBR197C	YBR197C
NUP42	YDR192C	YDR192C	YDR192C
NMD5	YJR132W	YJR132W	YJR132W
RPN3	YER021W	YER021W	YER021W
YGL034C	YGL034C	YGL034C	YGL034C
URB1	YKL014C	YKL014C	YKL014C
PHO2	YDL106C	YDL106C	YDL106C
SNG1	YGR197C	YGR197C	YGR197C
ESF1	YDR365C	YDR365C	YDR365C
ERG24	YNL280C	YNL280C	YNL280C
SYP1	YCR030C	YCR030C	YCR030C
MSH5	YDL154W	YDL154W	YDL154W
PSP1	YDR505C	YDR505C	YDR505C
HOP2	YGL033W	YGL033W	YGL033W
DML1	YMR211W	YMR211W	YMR211W
YBR221W-A	YBR221W-A	YBR221W-A	YBR221W-A
YBL036C	YBL036C	YBL036C	YBL036C
ARO8	YGL202W	YGL202W	YGL202W
PAU14	YIL176C	YIL176C	YIL176C
PEX11	YOL147C	YOL147C	YOL147C
PRP4	YPR178W	YPR178W	YPR178W
YFH7	YFR007W	YFR007W	YFR007W
YEL008W	YEL008W	YEL008W	YEL008W
UPF3	YGR072W	YGR072W	YGR072W
SRB4	YER022W	YER022W	YER022W
RPL16B	YNL069C	YNL069C	YNL069C
RHO3	YIL118W	YIL118W	YIL118W
MHO1	YJR008W	YJR008W	YJR008W
JEN1	YKL217W	YKL217W	YKL217W
YAR060C	YAR060C	YAR060C	YAR060C
SGF29	YCL010C	YCL010C	YCL010C
YNL303W	YNL303W	YNL303W	YNL303W
PMA2	YPL036W	YPL036W	YPL036W
MDE1	YJR024C	YJR024C	YJR024C
CST26	YBR042C	YBR042C	YBR042C
SPC72	YAL047C	YAL047C	YAL047C
RPL34A	YER056C-A	YER056C-A	YER056C-A
MIC19	YFR011C	YFR011C	YFR011C
CTA1	YDR256C	YDR256C	YDR256C
YFL065C	YFL065C	YFL065C	YFL065C
SEC21	YNL287W	YNL287W	YNL287W
YAL065C	YAL065C	YAL065C	YAL065C
NOP7	YGR103W	YGR103W	YGR103W
RPL22A	YLR061W	YLR061W	YLR061W
YLR171W	YLR171W	YLR171W	YLR171W
YGR161W-A	YGR161W-A	YGR161W-A	YGR161W-A
PLP2	YOR281C	YOR281C	YOR281C
TOS1	YBR162C	YBR162C	YBR162C
PRY3	YJL078C	YJL078C	YJL078C
YMR114C	YMR114C	YMR114C	YMR114C
YJL152W	YJL152W	YJL152W	YJL152W
NOP19	YGR251W	YGR251W	YGR251W
YJL067W	YJL067W	YJL067W	YJL067W
PBY1	YBR094W	YBR094W	YBR094W
YDR118W-A	YDR118W-A	YDR118W-A	YDR118W-A
VHT1	YGR065C	YGR065C	YGR065C
NAG1	YGR031C-A	YGR031C-A	YGR031C-A
PMP2	YEL017C-A	YEL017C-A	YEL017C-A
HFM1	YGL251C	YGL251C	YGL251C
GCD1	YOR260W	YOR260W	YOR260W
MAK11	YKL021C	YKL021C	YKL021C
SAP190	YKR028W	YKR028W	YKR028W
ALD4	YOR374W	YOR374W	YOR374W
YHL026C	YHL026C	YHL026C	YHL026C
YNR062C	YNR062C	YNR062C	YNR062C
SPO13	YHR014W	YHR014W	YHR014W
FEN2	YCR028C	YCR028C	YCR028C
TSC13	YDL015C	YDL015C	YDL015C
MEF2	YJL102W	YJL102W	YJL102W
YCR016W	YCR016W	YCR016W	YCR016W
PET117	YER058W	YER058W	YER058W
PEA2	YER149C	YER149C	YER149C
YJL147C	YJL147C	YJL147C	YJL147C
GPR1	YDL035C	YDL035C	YDL035C
HSP31	YDR533C	YDR533C	YDR533C
EDC1	YGL222C	YGL222C	YGL222C
RAM1	YDL090C	YDL090C	YDL090C
EHT1	YBR177C	YBR177C	YBR177C
KAR2	YJL034W	YJL034W	YJL034W
YML012C-A	YML012C-A	YML012C-A	YML012C-A
MNT4	YNR059W	YNR059W	YNR059W
YOR034C-A	YOR034C-A	YOR034C-A	YOR034C-A
PTI1	YGR156W	YGR156W	YGR156W
SPC3	YLR066W	YLR066W	YLR066W
PTC4	YBR125C	YBR125C	YBR125C
YOR376W	YOR376W	YOR376W	YOR376W
UMP1	YBR173C	YBR173C	YBR173C
YCL023C	YCL023C	YCL023C	YCL023C
CPR2	YHR057C	YHR057C	YHR057C
OAF1	YAL051W	YAL051W	YAL051W
YOL162W	YOL162W	YOL162W	YOL162W
RTS2	YOR077W	YOR077W	YOR077W
TOP3	YLR234W	YLR234W	YLR234W
RKM2	YDR198C	YDR198C	YDR198C
YJR124C	YJR124C	YJR124C	YJR124C
CDC12	YHR107C	YHR107C	YHR107C
LSM4	YER112W	YER112W	YER112W
YLL066C	YLL066C	YLL066C	YLL066C
FRM2	YCL026C-A	YCL026C-A	YCL026C-A
IDP2	YLR174W	YLR174W	YLR174W
YCR018C-A	YCR018C-A	YCR018C-A	YCR018C-A
CLB1	YGR108W	YGR108W	YGR108W
SVF1	YDR346C	YDR346C	YDR346C
OST4	YDL232W	YDL232W	YDL232W
RLI1	YDR091C	YDR091C	YDR091C
YER165C-A	YER165C-A	YER165C-A	YER165C-A
SRP40	YKR092C	YKR092C	YKR092C
YLR269C	YLR269C	YLR269C	YLR269C
HXT13	YEL069C	YEL069C	YEL069C
CLF1	YLR117C	YLR117C	YLR117C
SWC7	YLR385C	YLR385C	YLR385C
SPO23	YBR250W	YBR250W	YBR250W
SAN1	YDR143C	YDR143C	YDR143C
PUG1	YER185W	YER185W	YER185W
BRP1	YGL007W	YGL007W	YGL007W
GIP4	YAL031C	YAL031C	YAL031C
YNR075C-A	YNR075C-A	YNR075C-A	YNR075C-A
HRD1	YOL013C	YOL013C	YOL013C
YGR139W	YGR139W	YGR139W	YGR139W
ALT1	YLR089C	YLR089C	YLR089C
YKL222C	YKL222C	YKL222C	YKL222C
RSM22	YKL155C	YKL155C	YKL155C
GTO1	YGR154C	YGR154C	YGR154C
MET2	YNL277W	YNL277W	YNL277W
PRS5	YOL061W	YOL061W	YOL061W
NOP1	YDL014W	YDL014W	YDL014W
IOC3	YFR013W	YFR013W	YFR013W
CHA1	YCL064C	YCL064C	YCL064C
MZM1	YDR493W	YDR493W	YDR493W
YLR345W	YLR345W	YLR345W	YLR345W
STT3	YGL022W	YGL022W	YGL022W
HCR1	YLR192C	YLR192C	YLR192C
RBL2	YOR265W	YOR265W	YOR265W
YCL019W	YCL019W	YCL019W	YCL019W
MIX14	YDR031W	YDR031W	YDR031W
YOR333C	YOR333C	YOR333C	YOR333C
UFD2	YDL190C	YDL190C	YDL190C
DAD2	YKR083C	YKR083C	YKR083C
BMT2	YBR141C	YBR141C	YBR141C
FUN14	YAL008W	YAL008W	YAL008W
TSA2	YDR453C	YDR453C	YDR453C
HST4	YDR191W	YDR191W	YDR191W
PKH1	YDR490C	YDR490C	YDR490C
YER107W-A	YER107W-A	YER107W-A	YER107W-A
GAB1	YLR459W	YLR459W	YLR459W
YNL193W	YNL193W	YNL193W	YNL193W
TRA1	YHR099W	YHR099W	YHR099W
VPS38	YLR360W	YLR360W	YLR360W
YKL070W	YKL070W	YKL070W	YKL070W
YPR170W-B	YPR170W-B	YPR170W-B	YPR170W-B
YKL145W-A	YKL145W-A	YKL145W-A	YKL145W-A
LSC1	YOR142W	YOR142W	YOR142W
CPR5	YDR304C	YDR304C	YDR304C
SEN1	YLR430W	YLR430W	YLR430W
ULP1	YPL020C	YPL020C	YPL020C
NPR3	YHL023C	YHL023C	YHL023C
PUS5	YLR165C	YLR165C	YLR165C
YOR283W	YOR283W	YOR283W	YOR283W
YMR052C-A	YMR052C-A	YMR052C-A	YMR052C-A
KCH1	YJR054W	YJR054W	YJR054W
YOR053W	YOR053W	YOR053W	YOR053W
YER084W-A	YER084W-A	YER084W-A	YER084W-A
YHL005C	YHL005C	YHL005C	YHL005C
GFD1	YMR255W	YMR255W	YMR255W
YDR029W	YDR029W	YDR029W	YDR029W
MRH1	YDR033W	YDR033W	YDR033W
PEP4	YPL154C	YPL154C	YPL154C
YNL043C	YNL043C	YNL043C	YNL043C
MET32	YDR253C	YDR253C	YDR253C
PRP45	YAL032C	YAL032C	YAL032C
ZWF1	YNL241C	YNL241C	YNL241C
HEF3	YNL014W	YNL014W	YNL014W
GLC3	YEL011W	YEL011W	YEL011W
MID1	YNL291C	YNL291C	YNL291C
RPO21	YDL140C	YDL140C	YDL140C
SIC1	YLR079W	YLR079W	YLR079W
YPK2	YMR104C	YMR104C	YMR104C
PUT4	YOR348C	YOR348C	YOR348C
YOR097C	YOR097C	YOR097C	YOR097C
Q0143	Q0143	Q0143	Q0143
YOR072W-B	YOR072W-B	YOR072W-B	YOR072W-B
SBE22	YHR103W	YHR103W	YHR103W
MDH2	YOL126C	YOL126C	YOL126C
YOL107W	YOL107W	YOL107W	YOL107W
VMA16	YHR026W	YHR026W	YHR026W
DUO1	YGL061C	YGL061C	YGL061C
MSP1	YGR028W	YGR028W	YGR028W
YMR141W-A	YMR141W-A	YMR141W-A	YMR141W-A
SIP4	YJL089W	YJL089W	YJL089W
PRR1	YKL116C	YKL116C	YKL116C
WSS1	YHR134W	YHR134W	YHR134W
YOR022C	YOR022C	YOR022C	YOR022C
SLX1	YBR228W	YBR228W	YBR228W
YNL320W	YNL320W	YNL320W	YNL320W
PPT1	YGR123C	YGR123C	YGR123C
SDH8	YBR269C	YBR269C	YBR269C
ERG8	YMR220W	YMR220W	YMR220W
YLR290C	YLR290C	YLR290C	YLR290C
MRPS17	YMR188C	YMR188C	YMR188C
DSL1	YNL258C	YNL258C	YNL258C
IMP4	YNL075W	YNL075W	YNL075W
KRE6	YPR159W	YPR159W	YPR159W
CIK1	YMR198W	YMR198W	YMR198W
GAR1	YHR089C	YHR089C	YHR089C
AIM4	YBR194W	YBR194W	YBR194W
YBR190W	YBR190W	YBR190W	YBR190W
RCF2	YNR018W	YNR018W	YNR018W
GCV3	YAL044C	YAL044C	YAL044C
PEX1	YKL197C	YKL197C	YKL197C
CTK1	YKL139W	YKL139W	YKL139W
TPO2	YGR138C	YGR138C	YGR138C
ARP1	YHR129C	YHR129C	YHR129C
ECM30	YLR436C	YLR436C	YLR436C
NAT5	YOR253W	YOR253W	YOR253W
LYP1	YNL268W	YNL268W	YNL268W
SLM1	YIL105C	YIL105C	YIL105C
ARP2	YDL029W	YDL029W	YDL029W
DIT1	YDR403W	YDR403W	YDR403W
VPS17	YOR132W	YOR132W	YOR132W
YPR160C-A	YPR160C-A	YPR160C-A	YPR160C-A
HBN1	YCL026C-B	YCL026C-B	YCL026C-B
YPR092W	YPR092W	YPR092W	YPR092W
SNA2	YDR525W-A	YDR525W-A	YDR525W-A
BBP1	YPL255W	YPL255W	YPL255W
UBC8	YEL012W	YEL012W	YEL012W
THI72	YOR192C	YOR192C	YOR192C
SAP4	YGL229C	YGL229C	YGL229C
ICL1	YER065C	YER065C	YER065C
OPT2	YPR194C	YPR194C	YPR194C
RPB11	YOL005C	YOL005C	YOL005C
SUR7	YML052W	YML052W	YML052W
TEM1	YML064C	YML064C	YML064C
APM2	YHL019C	YHL019C	YHL019C
POP7	YBR167C	YBR167C	YBR167C
PAU13	YHL046C	YHL046C	YHL046C
BET2	YPR176C	YPR176C	YPR176C
MDJ1	YFL016C	YFL016C	YFL016C
SMC6	YLR383W	YLR383W	YLR383W
LAS21	YJL062W	YJL062W	YJL062W
MTQ2	YDR140W	YDR140W	YDR140W
MRPL17	YNL252C	YNL252C	YNL252C
RPS0B	YLR048W	YLR048W	YLR048W
BGL2	YGR282C	YGR282C	YGR282C
MTC7	YEL033W	YEL033W	YEL033W
YMR196W	YMR196W	YMR196W	YMR196W
GEP3	YOR205C	YOR205C	YOR205C
ECM38	YLR299W	YLR299W	YLR299W
FCY2	YER056C	YER056C	YER056C
NTC20	YBR188C	YBR188C	YBR188C
STB5	YHR178W	YHR178W	YHR178W
SLK19	YOR195W	YOR195W	YOR195W
BOI2	YER114C	YER114C	YER114C
YOR192C-C	YOR192C-C	YOR192C-C	YOR192C-C
RPS14B	YJL191W	YJL191W	YJL191W
VEL1	YGL258W	YGL258W	YGL258W
INP51	YIL002C	YIL002C	YIL002C
EUG1	YDR518W	YDR518W	YDR518W
ALY1	YKR021W	YKR021W	YKR021W
NMA1	YLR328W	YLR328W	YLR328W
SNU114	YKL173W	YKL173W	YKL173W
HTA2	YBL003C	YBL003C	YBL003C
PHO91	YNR013C	YNR013C	YNR013C
MIR1	YJR077C	YJR077C	YJR077C
ARH1	YDR376W	YDR376W	YDR376W
YJL120W	YJL120W	YJL120W	YJL120W
YPR078C	YPR078C	YPR078C	YPR078C
RAD6	YGL058W	YGL058W	YGL058W
SEC4	YFL005W	YFL005W	YFL005W
YKU70	YMR284W	YMR284W	YMR284W
PIF1	YML061C	YML061C	YML061C
YUR1	YJL139C	YJL139C	YJL139C
COX1	Q0045	Q0045	Q0045
YDL129W	YDL129W	YDL129W	YDL129W
FPR4	YLR449W	YLR449W	YLR449W
YAL037C-B	YAL037C-B	YAL037C-B	YAL037C-B
IRC25	YLR021W	YLR021W	YLR021W
RPT2	YDL007W	YDL007W	YDL007W
PNO1	YOR145C	YOR145C	YOR145C
YMR317W	YMR317W	YMR317W	YMR317W
MET1	YKR069W	YKR069W	YKR069W
RRP36	YOR287C	YOR287C	YOR287C
POG1	YIL122W	YIL122W	YIL122W
YHR071C-A	YHR071C-A	YHR071C-A	YHR071C-A
SAR1	YPL218W	YPL218W	YPL218W
YGR296C-B	YGR296C-B	YGR296C-B	YGR296C-B
ERV2	YPR037C	YPR037C	YPR037C
EMP46	YLR080W	YLR080W	YLR080W
YJR149W	YJR149W	YJR149W	YJR149W
SFH5	YJL145W	YJL145W	YJL145W
YKL036C	YKL036C	YKL036C	YKL036C
SGE1	YPR198W	YPR198W	YPR198W
POP2	YNR052C	YNR052C	YNR052C
SFB3	YHR098C	YHR098C	YHR098C
ESA1	YOR244W	YOR244W	YOR244W
PRE5	YMR314W	YMR314W	YMR314W
YLR173W	YLR173W	YLR173W	YLR173W
ERG9	YHR190W	YHR190W	YHR190W
MSY1	YPL097W	YPL097W	YPL097W
YNL115C	YNL115C	YNL115C	YNL115C
CDC45	YLR103C	YLR103C	YLR103C
CYC8	YBR112C	YBR112C	YBR112C
YNL247W	YNL247W	YNL247W	YNL247W
YLR123C	YLR123C	YLR123C	YLR123C
YOR345C	YOR345C	YOR345C	YOR345C
YNR065C	YNR065C	YNR065C	YNR065C
BUD25	YER014C-A	YER014C-A	YER014C-A
RMA1	YKL132C	YKL132C	YKL132C
FMP40	YPL222W	YPL222W	YPL222W
PRP40	YKL012W	YKL012W	YKL012W
COX8	YLR395C	YLR395C	YLR395C
RPL42B	YHR141C	YHR141C	YHR141C
CDC24	YAL041W	YAL041W	YAL041W
SAS3	YBL052C	YBL052C	YBL052C
EMC1	YCL045C	YCL045C	YCL045C
YNL011C	YNL011C	YNL011C	YNL011C
RDI1	YDL135C	YDL135C	YDL135C
BCH1	YMR237W	YMR237W	YMR237W
Q0032	Q0032	Q0032	Q0032
YOR020W-A	YOR020W-A	YOR020W-A	YOR020W-A
VHS3	YOR054C	YOR054C	YOR054C
YMR158C-A	YMR158C-A	YMR158C-A	YMR158C-A
AI5_ALPHA	Q0070	Q0070	Q0070
RPS0A	YGR214W	YGR214W	YGR214W
YIR021W-A	YIR021W-A	YIR021W-A	YIR021W-A
TAM41	YGR046W	YGR046W	YGR046W
AZR1	YGR224W	YGR224W	YGR224W
YMR130W	YMR130W	YMR130W	YMR130W
PDP3	YLR455W	YLR455W	YLR455W
SRB7	YDR308C	YDR308C	YDR308C
INO1	YJL153C	YJL153C	YJL153C
YPS5	YGL259W	YGL259W	YGL259W
CAF4	YKR036C	YKR036C	YKR036C
YIR030W-A	YIR030W-A	YIR030W-A	YIR030W-A
SWA2	YDR320C	YDR320C	YDR320C
YIL047C-A	YIL047C-A	YIL047C-A	YIL047C-A
PDX3	YBR035C	YBR035C	YBR035C
CDC10	YCR002C	YCR002C	YCR002C
YOR192C-A	YOR192C-A	YOR192C-A	YOR192C-A
PEX5	YDR244W	YDR244W	YDR244W
TPD3	YAL016W	YAL016W	YAL016W
YER097W	YER097W	YER097W	YER097W
COX3	Q0275	Q0275	Q0275
ASR1	YPR093C	YPR093C	YPR093C
RNT1	YMR239C	YMR239C	YMR239C
MAS1	YLR163C	YLR163C	YLR163C
YET3	YDL072C	YDL072C	YDL072C
NAB3	YPL190C	YPL190C	YPL190C
NBL1	YHR199C-A	YHR199C-A	YHR199C-A
PCL6	YER059W	YER059W	YER059W
FTH1	YBR207W	YBR207W	YBR207W
DFG10	YIL049W	YIL049W	YIL049W
TAT1	YBR069C	YBR069C	YBR069C
RPL6A	YML073C	YML073C	YML073C
RAX2	YLR084C	YLR084C	YLR084C
CLG1	YGL215W	YGL215W	YGL215W
UBA3	YPR066W	YPR066W	YPR066W
IRC14	YOR135C	YOR135C	YOR135C
SPS19	YNL202W	YNL202W	YNL202W
YOR161C-C	YOR161C-C	YOR161C-C	YOR161C-C
RPL33A	YPL143W	YPL143W	YPL143W
ICT1	YLR099C	YLR099C	YLR099C
UBC13	YDR092W	YDR092W	YDR092W
DIA2	YOR080W	YOR080W	YOR080W
YNL277W-A	YNL277W-A	YNL277W-A	YNL277W-A
GEX1	YCL073C	YCL073C	YCL073C
FYV6	YNL133C	YNL133C	YNL133C
PEP8	YJL053W	YJL053W	YJL053W
ERG20	YJL167W	YJL167W	YJL167W
FYV10	YIL097W	YIL097W	YIL097W
BFR1	YOR198C	YOR198C	YOR198C
YNR025C	YNR025C	YNR025C	YNR025C
PPR1	YLR014C	YLR014C	YLR014C
YLL065W	YLL065W	YLL065W	YLL065W
AVT4	YNL101W	YNL101W	YNL101W
KAP114	YGL241W	YGL241W	YGL241W
SPC2	YML055W	YML055W	YML055W
RPC10	YHR143W-A	YHR143W-A	YHR143W-A
COF1	YLL050C	YLL050C	YLL050C
YFL052W	YFL052W	YFL052W	YFL052W
AMD1	YML035C	YML035C	YML035C
PEX4	YGR133W	YGR133W	YGR133W
CNL1	YDR357C	YDR357C	YDR357C
SES1	YDR023W	YDR023W	YDR023W
SOK1	YDR006C	YDR006C	YDR006C
HSP32	YPL280W	YPL280W	YPL280W
FOL1	YNL256W	YNL256W	YNL256W
TSL1	YML100W	YML100W	YML100W
RIX1	YHR197W	YHR197W	YHR197W
UBP9	YER098W	YER098W	YER098W
YDR401W	YDR401W	YDR401W	YDR401W
FIG4	YNL325C	YNL325C	YNL325C
THI13	YDL244W	YDL244W	YDL244W
YGL204C	YGL204C	YGL204C	YGL204C
ATG14	YBR128C	YBR128C	YBR128C
HUR1	YGL168W	YGL168W	YGL168W
YFR010W-A	YFR010W-A	YFR010W-A	YFR010W-A
THI21	YPL258C	YPL258C	YPL258C
IRC4	YDR540C	YDR540C	YDR540C
RAP1	YNL216W	YNL216W	YNL216W
CST6	YIL036W	YIL036W	YIL036W
RPL13A	YDL082W	YDL082W	YDL082W
YJL215C	YJL215C	YJL215C	YJL215C
YOR282W	YOR282W	YOR282W	YOR282W
ERI1	YPL096C-A	YPL096C-A	YPL096C-A
CDA1	YLR307W	YLR307W	YLR307W
YML119W	YML119W	YML119W	YML119W
SAM4	YPL273W	YPL273W	YPL273W
HMLALPHA1	YCL066W	YCL066W	YCL066W
YIG1	YPL201C	YPL201C	YPL201C
YLR046C	YLR046C	YLR046C	YLR046C
YDR316W-A	YDR316W-A	YDR316W-A	YDR316W-A
TCD1	YHR003C	YHR003C	YHR003C
YFL019C	YFL019C	YFL019C	YFL019C
MRPL20	YKR085C	YKR085C	YKR085C
YPL025C	YPL025C	YPL025C	YPL025C
TIF5	YPR041W	YPR041W	YPR041W
MTR4	YJL050W	YJL050W	YJL050W
ATG7	YHR171W	YHR171W	YHR171W
YLR154C-G	YLR154C-G	YLR154C-G	YLR154C-G
FCF2	YLR051C	YLR051C	YLR051C
SLX8	YER116C	YER116C	YER116C
IDH2	YOR136W	YOR136W	YOR136W
MHF1	YOL086W-A	YOL086W-A	YOL086W-A
YBL113C	YBL113C	YBL113C	YBL113C
HIS3	YOR202W	YOR202W	YOR202W
YPR016W-A	YPR016W-A	YPR016W-A	YPR016W-A
YHR219C-A	YHR219C-A	YHR219C-A	YHR219C-A
GRX8	YLR364W	YLR364W	YLR364W
VAC7	YNL054W	YNL054W	YNL054W
YGR137W	YGR137W	YGR137W	YGR137W
RIB7	YBR153W	YBR153W	YBR153W
BTN2	YGR142W	YGR142W	YGR142W
IFM1	YOL023W	YOL023W	YOL023W
MTR2	YKL186C	YKL186C	YKL186C
AAD15	YOL165C	YOL165C	YOL165C
GTB1	YDR221W	YDR221W	YDR221W
MES1	YGR264C	YGR264C	YGR264C
RPL41A	YDL184C	YDL184C	YDL184C
EBS1	YDR206W	YDR206W	YDR206W
PTK1	YKL198C	YKL198C	YKL198C
YLR112W	YLR112W	YLR112W	YLR112W
APL3	YBL037W	YBL037W	YBL037W
SPG3	YDR504C	YDR504C	YDR504C
YBL083C	YBL083C	YBL083C	YBL083C
DAL5	YJR152W	YJR152W	YJR152W
PUF2	YPR042C	YPR042C	YPR042C
YBR191W-A	YBR191W-A	YBR191W-A	YBR191W-A
AAC3	YBR085W	YBR085W	YBR085W
YDR215C	YDR215C	YDR215C	YDR215C
PSY1	YKL076C	YKL076C	YKL076C
YER068C-A	YER068C-A	YER068C-A	YER068C-A
AAT1	YKL106W	YKL106W	YKL106W
DUG2	YBR281C	YBR281C	YBR281C
SAS10	YDL153C	YDL153C	YDL153C
ATG8	YBL078C	YBL078C	YBL078C
RPC53	YDL150W	YDL150W	YDL150W
DNM1	YLL001W	YLL001W	YLL001W
PFK27	YOL136C	YOL136C	YOL136C
ARB1	YER036C	YER036C	YER036C
YGL052W	YGL052W	YGL052W	YGL052W
UTP5	YDR398W	YDR398W	YDR398W
FMP41	YNL168C	YNL168C	YNL168C
ORM1	YGR038W	YGR038W	YGR038W
YIL077C	YIL077C	YIL077C	YIL077C
YDR053W	YDR053W	YDR053W	YDR053W
SPO14	YKR031C	YKR031C	YKR031C
NUP53	YMR153W	YMR153W	YMR153W
DIM1	YPL266W	YPL266W	YPL266W
FEX2	YPL279C	YPL279C	YPL279C
YPL264C	YPL264C	YPL264C	YPL264C
ECM14	YHR132C	YHR132C	YHR132C
SPR6	YER115C	YER115C	YER115C
SGD1	YLR336C	YLR336C	YLR336C
ARX1	YDR101C	YDR101C	YDR101C
APT2	YDR441C	YDR441C	YDR441C
RPL15B	YMR121C	YMR121C	YMR121C
YLF2	YHL014C	YHL014C	YHL014C
YIL054W	YIL054W	YIL054W	YIL054W
ELP6	YMR312W	YMR312W	YMR312W
MSS11	YMR164C	YMR164C	YMR164C
FIT2	YOR382W	YOR382W	YOR382W
RRN5	YLR141W	YLR141W	YLR141W
SPR2	YOR214C	YOR214C	YOR214C
MAD2	YJL030W	YJL030W	YJL030W
STE14	YDR410C	YDR410C	YDR410C
SEC20	YDR498C	YDR498C	YDR498C
YJR096W	YJR096W	YJR096W	YJR096W
ALA1	YOR335C	YOR335C	YOR335C
PKP2	YGL059W	YGL059W	YGL059W
YNL017C	YNL017C	YNL017C	YNL017C
YMR051C	YMR051C	YMR051C	YMR051C
TCB2	YNL087W	YNL087W	YNL087W
MIP6	YHR015W	YHR015W	YHR015W
RPL17B	YJL177W	YJL177W	YJL177W
SAM2	YDR502C	YDR502C	YDR502C
PNC1	YGL037C	YGL037C	YGL037C
EAF1	YDR359C	YDR359C	YDR359C
RFU1	YLR073C	YLR073C	YLR073C
YLR227W-B	YLR227W-B	YLR227W-B	YLR227W-B
KIN3	YAR018C	YAR018C	YAR018C
CDC11	YJR076C	YJR076C	YJR076C
ADH7	YCR105W	YCR105W	YCR105W
CDC8	YJR057W	YJR057W	YJR057W
CEX1	YOR112W	YOR112W	YOR112W
PRI2	YKL045W	YKL045W	YKL045W
YBR121C-A	YBR121C-A	YBR121C-A	YBR121C-A
SHG1	YBR258C	YBR258C	YBR258C
MPC2	YHR162W	YHR162W	YHR162W
TKL1	YPR074C	YPR074C	YPR074C
YFR020W	YFR020W	YFR020W	YFR020W
TMA7	YLR262C-A	YLR262C-A	YLR262C-A
UBX2	YML013W	YML013W	YML013W
MSB2	YGR014W	YGR014W	YGR014W
CCH1	YGR217W	YGR217W	YGR217W
ULA1	YPL003W	YPL003W	YPL003W
MEU1	YLR017W	YLR017W	YLR017W
YML089C	YML089C	YML089C	YML089C
YLR297W	YLR297W	YLR297W	YLR297W
YNL165W	YNL165W	YNL165W	YNL165W
UGX2	YDL169C	YDL169C	YDL169C
FET4	YMR319C	YMR319C	YMR319C
YMR119W-A	YMR119W-A	YMR119W-A	YMR119W-A
YEL014C	YEL014C	YEL014C	YEL014C
PCL2	YDL127W	YDL127W	YDL127W
RPL35B	YDL136W	YDL136W	YDL136W
YOR152C	YOR152C	YOR152C	YOR152C
RRI1	YDL216C	YDL216C	YDL216C
BAP2	YBR068C	YBR068C	YBR068C
CDC14	YFR028C	YFR028C	YFR028C
ANS1	YHR126C	YHR126C	YHR126C
SOD2	YHR008C	YHR008C	YHR008C
YDR261C-C	YDR261C-C	YDR261C-C	YDR261C-C
PHO80	YOL001W	YOL001W	YOL001W
BUL2	YML111W	YML111W	YML111W
SOK2	YMR016C	YMR016C	YMR016C
YKL023W	YKL023W	YKL023W	YKL023W
PEP1	YBL017C	YBL017C	YBL017C
HSL7	YBR133C	YBR133C	YBR133C
SMI1	YGR229C	YGR229C	YGR229C
YDR015C	YDR015C	YDR015C	YDR015C
ECM3	YOR092W	YOR092W	YOR092W
SPT10	YJL127C	YJL127C	YJL127C
YER138W-A	YER138W-A	YER138W-A	YER138W-A
CSE2	YNR010W	YNR010W	YNR010W
HEM12	YDR047W	YDR047W	YDR047W
JHD2	YJR119C	YJR119C	YJR119C
HAT1	YPL001W	YPL001W	YPL001W
YER078W-A	YER078W-A	YER078W-A	YER078W-A
YMR247W-A	YMR247W-A	YMR247W-A	YMR247W-A
FRE3	YOR381W	YOR381W	YOR381W
IFA38	YBR159W	YBR159W	YBR159W
YDR249C	YDR249C	YDR249C	YDR249C
MTR3	YGR158C	YGR158C	YGR158C
MNE1	YOR350C	YOR350C	YOR350C
RPB10	YOR210W	YOR210W	YOR210W
RRT16	YNL105W	YNL105W	YNL105W
TPO5	YKL174C	YKL174C	YKL174C
SHM2	YLR058C	YLR058C	YLR058C
SFP1	YLR403W	YLR403W	YLR403W
ADE16	YLR028C	YLR028C	YLR028C
CTS1	YLR286C	YLR286C	YLR286C
MTF2	YDL044C	YDL044C	YDL044C
CHK1	YBR274W	YBR274W	YBR274W
YEL032C-A	YEL032C-A	YEL032C-A	YEL032C-A
SER3	YER081W	YER081W	YER081W
SPT21	YMR179W	YMR179W	YMR179W
BXI1	YNL305C	YNL305C	YNL305C
KGD2	YDR148C	YDR148C	YDR148C
YCR081C-A	YCR081C-A	YCR081C-A	YCR081C-A
YER067C-A	YER067C-A	YER067C-A	YER067C-A
YHC3	YJL059W	YJL059W	YJL059W
IES6	YEL044W	YEL044W	YEL044W
ASG1	YIL130W	YIL130W	YIL130W
YFR052C-A	YFR052C-A	YFR052C-A	YFR052C-A
YGL108C	YGL108C	YGL108C	YGL108C
SEF1	YBL066C	YBL066C	YBL066C
PIN4	YBL051C	YBL051C	YBL051C
PIB2	YGL023C	YGL023C	YGL023C
